tracking_id	class_code	nearest_ref_id	gene_id	gene_short_name	tss_id	locus	length	coverage	FPKM	FPKM_conf_lo	FPKM_conf_hi	FPKM_status
Cre16.g654050	-	-	Cre16.g654050	Cre16.g654050	-	chromosome_16:1610464-1613343	-	-	12.2447	10.974	13.5153	OK
Cre16.g654100	-	-	Cre16.g654100	Cre16.g654100	-	chromosome_16:1613439-1617039	-	-	0.355008	0.174439	0.535578	OK
g15815	-	-	g15815	g15815	-	chromosome_16:1613509-1617025	-	-	4.31266e-06	0	0.0452926	OK
Cre16.g654150	-	-	Cre16.g654150	FAP63	-	chromosome_16:1617185-1621417	-	-	136.289	133.326	139.252	OK
g15817	-	-	g15817	g15817	-	chromosome_16:1622075-1626997	-	-	3.52696	2.84523	4.20869	OK
Cre16.g654250	-	-	Cre16.g654250	Cre16.g654250	-	chromosome_16:1622115-1626997	-	-	0.000238774	0	0.0755703	LOWDATA
Cre16.g654300	-	-	Cre16.g654300	RSP23	-	chromosome_16:1626999-1629906	-	-	111.182	107.785	114.58	OK
Cre16.g654350	-	-	Cre16.g654350	SPL4	-	chromosome_16:1630195-1635268	-	-	3.59604	2.9925	4.19959	OK
Cre16.g654400	-	-	Cre16.g654400	Cre16.g654400	-	chromosome_16:1635528-1639413	-	-	2.61145	2.19854	3.02435	OK
Cre16.g654450	-	-	Cre16.g654450	Cre16.g654450	-	chromosome_16:1640175-1647837	-	-	0.010264	0	0.0307921	OK
Cre16.g654500	-	-	Cre16.g654500	EIF3F	-	chromosome_16:1647860-1651335	-	-	69.0862	65.981	72.1914	OK
g15823	-	-	g15823	g15823	-	chromosome_16:1651585-1652307	-	-	0	0	0	OK
Cre16.g654550	-	-	Cre16.g654550	Cre16.g654550	-	chromosome_16:1652355-1662557	-	-	10.127	9.55624	10.6979	OK
g15825	-	-	g15825	g15825	-	chromosome_16:1662675-1678650	-	-	4.40219	4.1002	4.70419	OK
Cre16.g654700	-	-	Cre16.g654700	Cre16.g654700	-	chromosome_16:1679929-1691825	-	-	0.0917895	0.0458948	0.137684	OK
Cre16.g654750	-	-	Cre16.g654750	Cre16.g654750	-	chromosome_16:1693536-1694908	-	-	0.479286	0.176159	0.782413	OK
Cre16.g654800	-	-	Cre16.g654800	Cre16.g654800	-	chromosome_16:1694956-1717258	-	-	0.967324	0.823181	1.11147	OK
Cre16.g654850	-	-	Cre16.g654850	Cre16.g654850	-	chromosome_16:1717260-1725821	-	-	1.19413	0.940261	1.448	OK
Cre16.g654900	-	-	Cre16.g654900	Cre16.g654900	-	chromosome_16:1725870-1734626	-	-	1.36146	1.09381	1.62911	OK
Cre16.g654950	-	-	Cre16.g654950	SRR3	-	chromosome_16:1735650-1760306	-	-	0.996161	0.876159	1.11616	OK
Cre16.g654992	-	-	Cre16.g654992	Cre16.g654992	-	chromosome_16:1760400-1764626	-	-	5.83721	5.14385	6.53058	OK
g15834	-	-	g15834	g15834	-	chromosome_16:1764766-1770765	-	-	0.540737	0.382453	0.699021	OK
Cre16.g655050	-	-	Cre16.g655050	Cre16.g655050	-	chromosome_16:1770780-1776646	-	-	4.81485	4.25419	5.37552	OK
Cre16.g655100	-	-	Cre16.g655100	Cre16.g655100	-	chromosome_16:1776766-1779778	-	-	0.317323	0.0774493	0.557196	OK
Cre16.g655150	-	-	Cre16.g655150	Cre16.g655150	-	chromosome_16:1779826-1782986	-	-	6.65582	5.54459	7.76705	OK
g15838	-	-	g15838	g15838	-	chromosome_16:1786366-1792990	-	-	0.0424108	0	0.126352	OK
Cre16.g655200	-	-	Cre16.g655200	PTB6	-	chromosome_16:1787316-1792990	-	-	10.6362	9.65098	11.6215	OK
Cre16.g655250	-	-	Cre16.g655250	Cre16.g655250	-	chromosome_16:1793010-1795736	-	-	0	0	0	OK
g15840	-	-	g15840	g15840	-	chromosome_16:1797316-1799336	-	-	0.275513	0.0482001	0.502826	OK
g15841	-	-	g15841	g15841	-	chromosome_16:1799756-1803630	-	-	0.0486375	0	0.106428	OK
g15842	-	-	g15842	g15842	-	chromosome_16:1803676-1814090	-	-	0.0478464	0	0.104696	OK
Cre16.g655400	-	-	Cre16.g655400	Cre16.g655400	-	chromosome_16:1814340-1823236	-	-	1.03134	0.830993	1.23168	OK
g15844	-	-	g15844	g15844	-	chromosome_16:1825376-1827892	-	-	0.0154113	0	0.056107	OK
g15845	-	-	g15845	g15845	-	chromosome_16:1830813-1843136	-	-	0.449551	0.302384	0.596719	OK
Cre16.g655450	-	-	Cre16.g655450	Cre16.g655450	-	chromosome_16:1830813-1843136	-	-	1.3671e-05	0	0.0229151	OK
Cre16.g655500	-	-	Cre16.g655500	Cre16.g655500	-	chromosome_16:1845500-1852956	-	-	6.03057	5.58104	6.48011	OK
Cre16.g655515	-	-	Cre16.g655515	Cre16.g655515	-	chromosome_16:1853006-1857326	-	-	0.169271	0.0570252	0.281516	OK
g15848	-	-	g15848	g15848	-	chromosome_16:1857696-1865790	-	-	0.00847234	0	0.025417	OK
Cre16.g655600	-	-	Cre16.g655600	Cre16.g655600	-	chromosome_16:1866006-1871808	-	-	2.15593	1.74149	2.57036	OK
Cre16.g655650	-	-	Cre16.g655650	Cre16.g655650	-	chromosome_16:1871856-1875108	-	-	1.22382	0.803408	1.64423	OK
Cre16.g655700	-	-	Cre16.g655700	Cre16.g655700	-	chromosome_16:1875128-1883423	-	-	1.18364	0.958723	1.40855	OK
Cre16.g655750	-	-	Cre16.g655750	Cre16.g655750	-	chromosome_16:1883553-1887856	-	-	169.174	165.387	172.961	OK
Cre16.g655800	-	-	Cre16.g655800	Cre16.g655800	-	chromosome_16:1887857-1892773	-	-	1.76237	1.38118	2.14356	OK
Cre16.g655850	-	-	Cre16.g655850	Cre16.g655850	-	chromosome_16:1893153-1897285	-	-	0.896253	0.611045	1.18146	OK
Cre16.g655900	-	-	Cre16.g655900	Cre16.g655900	-	chromosome_16:1897287-1900063	-	-	2.80403	2.17491	3.43314	OK
g15856	-	-	g15856	g15856	-	chromosome_16:1900173-1912164	-	-	17.8169	16.3996	19.2341	OK
Cre16.g656000	-	-	Cre16.g656000	Cre16.g656000	-	chromosome_16:1914877-1917493	-	-	0.938351	0.626648	1.25005	OK
Cre16.g656050	-	-	Cre16.g656050	Cre16.g656050	-	chromosome_16:1917593-1922035	-	-	10.4851	9.51817	11.4521	OK
Cre16.g656100	-	-	Cre16.g656100	Cre16.g656100	-	chromosome_16:1922037-1924413	-	-	6.97684	5.87713	8.07654	OK
Cre16.g656150	-	-	Cre16.g656150	Cre16.g656150	-	chromosome_16:1924500-1928923	-	-	12.1886	11.2276	13.1495	OK
Cre16.g656200	-	-	Cre16.g656200	Cre16.g656200	-	chromosome_16:1929213-1937065	-	-	24.5541	23.5529	25.5553	OK
Cre16.g656250	-	-	Cre16.g656250	Cre16.g656250	-	chromosome_16:1937082-1940692	-	-	23.4399	21.9706	24.9092	OK
Cre16.g656300	-	-	Cre16.g656300	DPR1	-	chromosome_16:1940813-1945127	-	-	16.3004	15.0015	17.5992	OK
Cre16.g656350	-	-	Cre16.g656350	Cre16.g656350	-	chromosome_16:1945397-1959543	-	-	3.45201	3.17496	3.72906	OK
Cre16.g656400	-	-	Cre16.g656400	SQD1	-	chromosome_16:1959597-1965443	-	-	97.7744	94.4845	101.064	OK
Cre16.g656450	-	-	Cre16.g656450	Cre16.g656450	-	chromosome_16:1965497-1967873	-	-	23.1563	21.134	25.1786	OK
g15867	-	-	g15867	g15867	-	chromosome_16:1968113-1969837	-	-	0.467314	0.0650662	0.869562	OK
Cre16.g656500	-	-	Cre16.g656500	ALA3	-	chromosome_16:1970173-1980125	-	-	4.09509	3.63947	4.55071	OK
g15868	-	-	g15868	g15868	-	chromosome_16:1970173-1980125	-	-	0.00308075	0	0.0282493	OK
Cre16.g656550	-	-	Cre16.g656550	Cre16.g656550	-	chromosome_16:1980127-1981993	-	-	0	0	0	OK
Cre16.g656600	-	-	Cre16.g656600	Cre16.g656600	-	chromosome_16:1982093-1984524	-	-	4.31309	3.57878	5.0474	OK
Cre16.g656650	-	-	Cre16.g656650	Cre16.g656650	-	chromosome_16:1984585-1988683	-	-	5.41383	4.43753	6.39013	OK
Cre16.g656700	-	-	Cre16.g656700	Cre16.g656700	-	chromosome_16:1988793-1994706	-	-	0.480565	0.284375	0.676754	OK
Cre16.g656750	-	-	Cre16.g656750	Cre16.g656750	-	chromosome_16:1996284-2002953	-	-	41.591	40.2751	42.907	OK
Cre16.g656800	-	-	Cre16.g656800	Cre16.g656800	-	chromosome_16:2003979-2009343	-	-	10.3926	9.66045	11.1247	OK
Cre16.g656850	-	-	Cre16.g656850	Cre16.g656850	-	chromosome_16:2010394-2015025	-	-	0.610492	0.366295	0.854688	OK
Cre16.g656900	-	-	Cre16.g656900	Cre16.g656900	-	chromosome_16:2015075-2020275	-	-	1.78672	1.36263	2.21081	OK
Cre16.g656950	-	-	Cre16.g656950	Cre16.g656950	-	chromosome_16:2020526-2038345	-	-	0.000245167	0	0.00783928	OK
g15877	-	-	g15877	g15877	-	chromosome_16:2020526-2038345	-	-	0.529626	0.43974	0.619513	OK
Cre16.g657000	-	-	Cre16.g657000	Cre16.g657000	-	chromosome_16:2038473-2040567	-	-	7.59567	6.31633	8.87502	OK
Cre16.g657050	-	-	Cre16.g657050	Cre16.g657050	-	chromosome_16:2040671-2042995	-	-	0.0961037	0	0.232015	OK
Cre16.g657100	-	-	Cre16.g657100	Cre16.g657100	-	chromosome_16:2044144-2050825	-	-	1.14393	0.938474	1.34939	OK
Cre16.g657150	-	-	Cre16.g657150	Cre16.g657150	-	chromosome_16:2050955-2053457	-	-	1.65676	1.16281	2.15071	OK
Cre16.g657200	-	-	Cre16.g657200	Cre16.g657200	-	chromosome_16:2053507-2057940	-	-	2.40405	1.95274	2.85536	OK
Cre16.g657250	-	-	Cre16.g657250	GOX17	-	chromosome_16:2058819-2063195	-	-	5.51976	4.83577	6.20374	OK
Cre16.g657300	-	-	Cre16.g657300	CPI1	-	chromosome_16:2063241-2066886	-	-	45.3027	42.882	47.7233	OK
Cre16.g657350	-	-	Cre16.g657350	Cre16.g657350	-	chromosome_16:2067045-2071529	-	-	30.733	28.9638	32.5022	OK
Cre16.g657400	-	-	Cre16.g657400	Cre16.g657400	-	chromosome_16:2071575-2074357	-	-	0.533268	0.214207	0.852329	OK
Cre16.g657450	-	-	Cre16.g657450	Cre16.g657450	-	chromosome_16:2074535-2080153	-	-	0.846721	0.556401	1.13704	OK
Cre16.g657500	-	-	Cre16.g657500	Cre16.g657500	-	chromosome_16:2080205-2081827	-	-	0	0	0	OK
Cre16.g657550	-	-	Cre16.g657550	Cre16.g657550	-	chromosome_16:2081895-2086017	-	-	2.1538	1.71185	2.59575	OK
Cre16.g657600	-	-	Cre16.g657600	Cre16.g657600	-	chromosome_16:2086155-2091197	-	-	0.0453959	0	0.105793	OK
g15890	-	-	g15890	g15890	-	chromosome_16:2086155-2091197	-	-	0.000136766	0	0.0300216	OK
Cre16.g657650	-	-	Cre16.g657650	FAP35	-	chromosome_16:2091255-2092942	-	-	22.8179	20.2708	25.3651	OK
Cre16.g657700	-	-	Cre16.g657700	Cre16.g657700	-	chromosome_16:2092996-2097635	-	-	10.2512	9.30072	11.2016	OK
Cre16.g657750	-	-	Cre16.g657750	CCD2	-	chromosome_16:2097765-2103997	-	-	1.64977	1.34341	1.95612	OK
Cre16.g657800	-	-	Cre16.g657800	CCD3	-	chromosome_16:2104045-2109759	-	-	2.36273	1.86183	2.86363	OK
Cre16.g657850	-	-	Cre16.g657850	SEC63	-	chromosome_16:2109935-2118343	-	-	9.49965	8.63155	10.3678	OK
Cre16.g657900	-	-	Cre16.g657900	Cre16.g657900	-	chromosome_16:2118395-2120745	-	-	0.0531549	0	0.159465	OK
Cre16.g657950	-	-	Cre16.g657950	SSA5	-	chromosome_16:2120860-2127155	-	-	1.80432	1.36345	2.24518	OK
g15898	-	-	g15898	g15898	-	chromosome_16:2127295-2127657	-	-	35.4866	25.3989	45.5743	OK
g15899	-	-	g15899	g15899	-	chromosome_16:2127659-2133095	-	-	24.7124	23.3199	26.1049	OK
Cre16.g658000	-	-	Cre16.g658000	Cre16.g658000	-	chromosome_16:2133195-2136853	-	-	1.71036	1.24056	2.18017	OK
g15901	-	-	g15901	g15901	-	chromosome_16:2137485-2141134	-	-	94.1898	90.9914	97.3882	OK
Cre16.g658150	-	-	Cre16.g658150	Cre16.g658150	-	chromosome_16:2141169-2145975	-	-	1.36667	1.10867	1.62468	OK
Cre16.g658200	-	-	Cre16.g658200	Cre16.g658200	-	chromosome_16:2146295-2176840	-	-	0.275407	0.215243	0.335572	OK
Cre16.g658250	-	-	Cre16.g658250	Cre16.g658250	-	chromosome_16:2177411-2179998	-	-	0.130133	0	0.288272	OK
g15904	-	-	g15904	g15904	-	chromosome_16:2177411-2180698	-	-	0.0844916	0	0.211775	OK
Cre16.g658300	-	-	Cre16.g658300	Cre16.g658300	-	chromosome_16:2180578-2186310	-	-	0.126079	0.032992	0.219167	OK
g15905	-	-	g15905	g15905	-	chromosome_16:2180578-2186310	-	-	0.00555633	0	0.0520182	OK
Cre16.g658350	-	-	Cre16.g658350	Cre16.g658350	-	chromosome_16:2186358-2194000	-	-	0.168457	0.0814663	0.255448	OK
Cre16.g658400	-	-	Cre16.g658400	FDX2	-	chromosome_16:2194001-2195908	-	-	0.253744	0.0267885	0.4807	OK
Cre16.g658450	-	-	Cre16.g658450	Cre16.g658450	-	chromosome_16:2196017-2199198	-	-	16.52	14.8427	18.1974	OK
g15909	-	-	g15909	g15909	-	chromosome_16:2199252-2205228	-	-	8.20134	7.39028	9.0124	OK
Cre16.g658600	-	-	Cre16.g658600	Cre16.g658600	-	chromosome_16:2205282-2207848	-	-	0.550995	0.245358	0.856632	OK
Cre16.g658650	-	-	Cre16.g658650	MYO1	-	chromosome_16:2207958-2218144	-	-	4.95773	4.5143	5.40117	OK
Cre16.g658700	-	-	Cre16.g658700	Cre16.g658700	-	chromosome_16:2218388-2220260	-	-	8.99991	7.29909	10.7007	OK
g15913	-	-	g15913	g15913	-	chromosome_16:2220308-2222330	-	-	8.62615	7.59513	9.65717	OK
Cre16.g658750	-	-	Cre16.g658750	Cre16.g658750	-	chromosome_16:2222378-2228590	-	-	0.013102	0	0.0393059	OK
Cre16.g658782	-	-	Cre16.g658782	Cre16.g658782	-	chromosome_16:2229038-2232710	-	-	0.172115	0.0504113	0.293819	OK
Cre16.g658800	-	-	Cre16.g658800	Cre16.g658800	-	chromosome_16:2232958-2235567	-	-	2.63319	2.09209	3.17429	OK
Cre16.g658850	-	-	Cre16.g658850	Cre16.g658850	-	chromosome_16:2235852-2239608	-	-	0.499118	0.27288	0.725355	OK
Cre16.g658900	-	-	Cre16.g658900	TRP10	-	chromosome_16:2239855-2258118	-	-	3.89945	3.55579	4.24311	OK
g15919	-	-	g15919	g15919	-	chromosome_16:2258648-2259940	-	-	0	0	0	OK
Cre16.g658950	-	-	Cre16.g658950	Cre16.g658950	-	chromosome_16:2259943-2265318	-	-	4.11373	3.61494	4.61253	OK
Cre16.g659000	-	-	Cre16.g659000	Cre16.g659000	-	chromosome_16:2265418-2274220	-	-	6.15523	5.63268	6.67778	OK
Cre16.g659050	-	-	Cre16.g659050	Cre16.g659050	-	chromosome_16:2274222-2289978	-	-	8.75866	8.30061	9.21672	OK
Cre16.g659100	-	-	Cre16.g659100	Cre16.g659100	-	chromosome_16:2290318-2294960	-	-	0.541317	0.292944	0.789691	OK
Cre16.g659150	-	-	Cre16.g659150	Cre16.g659150	-	chromosome_16:2295008-2300050	-	-	22.7563	21.4781	24.0344	OK
Cre16.g659200	-	-	Cre16.g659200	Cre16.g659200	-	chromosome_16:2300237-2306468	-	-	0.895833	0.608532	1.18313	OK
Cre16.g659250	-	-	Cre16.g659250	Cre16.g659250	-	chromosome_16:2306578-2308941	-	-	27.4716	25.5904	29.3529	OK
Cre16.g659300	-	-	Cre16.g659300	Cre16.g659300	-	chromosome_16:2309068-2310903	-	-	15.4672	13.8782	17.0562	OK
Cre16.g659350	-	-	Cre16.g659350	Cre16.g659350	-	chromosome_16:2311222-2313098	-	-	127.706	122.283	133.129	OK
Cre16.g659400	-	-	Cre16.g659400	Cre16.g659400	-	chromosome_16:2313334-2318513	-	-	6.34376	5.41065	7.27687	OK
g15929	-	-	g15929	g15929	-	chromosome_16:2313334-2318513	-	-	45.3333	43.3823	47.2842	OK
Cre16.g659450	-	-	Cre16.g659450	Cre16.g659450	-	chromosome_16:2319356-2323078	-	-	1.26393	0.871531	1.65633	OK
Cre16.g659500	-	-	Cre16.g659500	Cre16.g659500	-	chromosome_16:2323132-2327032	-	-	1.25174	0.837364	1.66612	OK
Cre16.g659550	-	-	Cre16.g659550	Cre16.g659550	-	chromosome_16:2327148-2333258	-	-	0.938292	0.667417	1.20917	OK
g15932	-	-	g15932	g15932	-	chromosome_16:2327148-2333388	-	-	4.47258e-05	0	0.0529085	OK
Cre16.g659600	-	-	Cre16.g659600	Cre16.g659600	-	chromosome_16:2333478-2342995	-	-	16.1792	15.121	17.2374	OK
g15934	-	-	g15934	g15934	-	chromosome_16:2343302-2349088	-	-	0.443243	0.266969	0.619518	OK
g15935	-	-	g15935	g15935	-	chromosome_16:2349232-2350838	-	-	1.14131	0.541441	1.74118	OK
Cre16.g659700	-	-	Cre16.g659700	Cre16.g659700	-	chromosome_16:2350938-2352908	-	-	1349.76	1329.63	1369.88	OK
Cre16.g659750	-	-	Cre16.g659750	Cre16.g659750	-	chromosome_16:2352942-2356728	-	-	0.648974	0.332464	0.965484	OK
Cre16.g659800	-	-	Cre16.g659800	Cre16.g659800	-	chromosome_16:2356868-2363590	-	-	0.17687	0.0431689	0.310572	OK
Cre16.g659850	-	-	Cre16.g659850	CGL37	-	chromosome_16:2363708-2367364	-	-	6.19125	5.14474	7.23776	OK
Cre16.g659900	-	-	Cre16.g659900	Cre16.g659900	-	chromosome_16:2367728-2370792	-	-	7.58886	6.28738	8.89034	OK
Cre16.g659950	-	-	Cre16.g659950	PRPS5	-	chromosome_16:2370908-2375432	-	-	298.695	293.779	303.611	OK
Cre16.g660000	-	-	Cre16.g660000	Cre16.g660000	-	chromosome_16:2375756-2378718	-	-	15.2693	13.8953	16.6433	OK
Cre16.g660024	-	-	Cre16.g660024	Cre16.g660024	-	chromosome_16:2378828-2382100	-	-	0.50353	0.259282	0.747777	OK
Cre16.g660050	-	-	Cre16.g660050	Cre16.g660050	-	chromosome_16:2382132-2386158	-	-	0.731007	0.470514	0.9915	OK
Cre16.g660100	-	-	Cre16.g660100	Cre16.g660100	-	chromosome_16:2386428-2389204	-	-	2.13934	1.59595	2.68273	OK
g15946	-	-	g15946	g15946	-	chromosome_16:2389240-2392978	-	-	1952.3	1921.5	1983.09	OK
Cre16.g660250	-	-	Cre16.g660250	Cre16.g660250	-	chromosome_16:2393135-2396868	-	-	6.71242	6.01069	7.41415	OK
Cre16.g660300	-	-	Cre16.g660300	Cre16.g660300	-	chromosome_16:2397048-2401014	-	-	0.829822	0.590273	1.06937	OK
Cre16.g660331	-	-	Cre16.g660331	Cre16.g660331	-	chromosome_16:2401192-2403028	-	-	0.39212	0.144122	0.640118	OK
Cre16.g660350	-	-	Cre16.g660350	Cre16.g660350	-	chromosome_16:2403568-2414073	-	-	0.766528	0.595127	0.937928	OK
g15951	-	-	g15951	g15951	-	chromosome_16:2414738-2426740	-	-	1.04434	0.805662	1.28301	OK
g15952	-	-	g15952	g15952	-	chromosome_16:2431077-2433282	-	-	3.175	2.57876	3.77124	OK
g15953	-	-	g15953	g15953	-	chromosome_16:2433328-2437990	-	-	5.27277	4.40041	6.14513	OK
g15954	-	-	g15954	g15954	-	chromosome_16:2438038-2444480	-	-	0.313157	0.193819	0.432496	OK
g15955	-	-	g15955	g15955	-	chromosome_16:2444482-2461618	-	-	0.352545	0.249643	0.455446	OK
g15956	-	-	g15956	g15956	-	chromosome_16:2459694-2463540	-	-	0.374777	0.191941	0.557613	OK
Cre16.g660700	-	-	Cre16.g660700	Cre16.g660700	-	chromosome_16:2463590-2464703	-	-	2.86026	2.02102	3.69949	OK
Cre16.g660750	-	-	Cre16.g660750	Cre16.g660750	-	chromosome_16:2467392-2483498	-	-	0.461102	0.343982	0.578222	OK
Cre16.g660800	-	-	Cre16.g660800	TIM44	-	chromosome_16:2483648-2488500	-	-	14.2198	12.8894	15.5501	OK
Cre16.g660850	-	-	Cre16.g660850	Cre16.g660850	-	chromosome_16:2488501-2491348	-	-	12.5154	10.957	14.0737	OK
Cre16.g660900	-	-	Cre16.g660900	Cre16.g660900	-	chromosome_16:2493132-2507288	-	-	3.08788	2.64219	3.53358	OK
g15962	-	-	g15962	g15962	-	chromosome_16:2507362-2510738	-	-	0	0	0	OK
Cre16.g661000	-	-	Cre16.g661000	Cre16.g661000	-	chromosome_16:2511027-2515898	-	-	7.8382	7.14633	8.53008	OK
Cre16.g661050	-	-	Cre16.g661050	RPL34	-	chromosome_16:2516561-2519298	-	-	2743.01	2708.96	2777.05	OK
Cre16.g661100	-	-	Cre16.g661100	MAPK7	-	chromosome_16:2519398-2524020	-	-	90.0366	87.1269	92.9463	OK
Cre16.g661150	-	-	Cre16.g661150	CGL5	-	chromosome_16:2524022-2527471	-	-	4.9326	4.08666	5.77853	OK
Cre16.g661200	-	-	Cre16.g661200	Cre16.g661200	-	chromosome_16:2531094-2535499	-	-	1.07024	0.786724	1.35375	OK
Cre16.g661250	-	-	Cre16.g661250	Cre16.g661250	-	chromosome_16:2536024-2540376	-	-	0.746807	0.513544	0.980071	OK
g15969	-	-	g15969	g15969	-	chromosome_16:2541788-2546796	-	-	0.855171	0.542926	1.16742	OK
Cre16.g661300	-	-	Cre16.g661300	Cre16.g661300	-	chromosome_16:2541788-2546796	-	-	0.855171	0.479775	1.23057	OK
Cre16.g661350	-	-	Cre16.g661350	RMT1	-	chromosome_16:2546844-2551781	-	-	10.2686	9.1346	11.4025	OK
Cre16.g661400	-	-	Cre16.g661400	Cre16.g661400	-	chromosome_16:2551788-2570794	-	-	0.569424	0.474048	0.664799	OK
Cre16.g661450	-	-	Cre16.g661450	HTV3	-	chromosome_16:2570924-2574146	-	-	0.35178	0.159006	0.544555	OK
Cre16.g661500	-	-	Cre16.g661500	Cre16.g661500	-	chromosome_16:2574384-2580716	-	-	27.0277	25.8481	28.2073	OK
Cre16.g661550	-	-	Cre16.g661550	Cre16.g661550	-	chromosome_16:2582080-2586116	-	-	25.7004	23.8682	27.5327	OK
g15975	-	-	g15975	g15975	-	chromosome_16:2586228-2593634	-	-	5.44168	4.98136	5.902	OK
Cre16.g661631	-	-	Cre16.g661631	Cre16.g661631	-	chromosome_16:2593834-2597826	-	-	493.799	488.079	499.518	OK
g15977	-	-	g15977	g15977	-	chromosome_16:2597874-2599699	-	-	910.616	899.398	921.834	OK
Cre16.g661650	-	-	Cre16.g661650	Cre16.g661650	-	chromosome_16:2600788-2609554	-	-	4.08756	3.70043	4.4747	OK
Cre16.g661700	-	-	Cre16.g661700	Cre16.g661700	-	chromosome_16:2610184-2613715	-	-	8.42302	7.36761	9.47842	OK
Cre16.g661750	-	-	Cre16.g661750	Cre16.g661750	-	chromosome_16:2615284-2618986	-	-	0	0	0	OK
g15981	-	-	g15981	g15981	-	chromosome_16:2619034-2621884	-	-	0.628445	0.279846	0.977043	OK
Cre16.g661850	-	-	Cre16.g661850	Cre16.g661850	-	chromosome_16:2622108-2626494	-	-	0.161854	0.0514704	0.272237	OK
g15983	-	-	g15983	g15983	-	chromosome_16:2626694-2627476	-	-	0	0	0	OK
Cre16.g661900	-	-	Cre16.g661900	Cre16.g661900	-	chromosome_16:2627964-2635024	-	-	10.0492	9.39185	10.7066	OK
Cre16.g661950	-	-	Cre16.g661950	Cre16.g661950	-	chromosome_16:2635583-2655724	-	-	0.515955	0.43861	0.5933	OK
g15986	-	-	g15986	g15986	-	chromosome_16:2655812-2657154	-	-	0	0	0	OK
Cre16.g662000	-	-	Cre16.g662000	Cre16.g662000	-	chromosome_16:2657284-2661697	-	-	44.2504	42.3112	46.1896	OK
g15988	-	-	g15988	g15988	-	chromosome_16:2662574-2665490	-	-	0.388066	0.180597	0.595535	OK
Cre16.g662100	-	-	Cre16.g662100	Cre16.g662100	-	chromosome_16:2665588-2674724	-	-	0.363215	0.240763	0.485667	OK
Cre16.g662150	-	-	Cre16.g662150	CCB1	-	chromosome_16:2674856-2677626	-	-	12.8438	11.2659	14.4218	OK
Cre16.g662200	-	-	Cre16.g662200	Cre16.g662200	-	chromosome_16:2677674-2681506	-	-	7.32738	6.36107	8.29368	OK
Cre16.g662250	-	-	Cre16.g662250	Cre16.g662250	-	chromosome_16:2681508-2692654	-	-	9.34614	8.55575	10.1365	OK
Cre16.g662300	-	-	Cre16.g662300	Cre16.g662300	-	chromosome_16:2692747-2695007	-	-	19.076	16.9298	21.2223	OK
Cre16.g662350	-	-	Cre16.g662350	Cre16.g662350	-	chromosome_16:2695289-2712324	-	-	4.1057	3.79781	4.41359	OK
Cre16.g662450	-	-	Cre16.g662450	Cre16.g662450	-	chromosome_16:2712325-2717089	-	-	1.18534	0.895718	1.47497	OK
Cre16.g662500	-	-	Cre16.g662500	Cre16.g662500	-	chromosome_16:2717189-2726644	-	-	2.42495	1.96323	2.88667	OK
Cre16.g662550	-	-	Cre16.g662550	Cre16.g662550	-	chromosome_16:2726703-2728749	-	-	3.80363	2.9193	4.68795	OK
Cre16.g662600	-	-	Cre16.g662600	Cre16.g662600	-	chromosome_16:2729466-2732309	-	-	15.0113	13.696	16.3267	OK
Cre16.g662650	-	-	Cre16.g662650	Cre16.g662650	-	chromosome_16:2732363-2738359	-	-	0.124268	0.0135622	0.234974	OK
g16000	-	-	g16000	g16000	-	chromosome_16:2738877-2745089	-	-	51.3329	49.805	52.8608	OK
Cre16.g662750	-	-	Cre16.g662750	Cre16.g662750	-	chromosome_16:2748479-2753504	-	-	8.11241	7.30533	8.9195	OK
Cre16.g662800	-	-	Cre16.g662800	PRP4	-	chromosome_16:2753513-2758378	-	-	6.65215	5.67199	7.63232	OK
g16003	-	-	g16003	g16003	-	chromosome_16:2766752-2768279	-	-	2.41614	1.07591	3.75637	OK
g16004	-	-	g16004	g16004	-	chromosome_16:2768419-2775096	-	-	8.86047	8.08035	9.64059	OK
g16005	-	-	g16005	g16005	-	chromosome_16:2775149-2777871	-	-	2.44396	1.91688	2.97104	OK
Cre16.g662951	-	-	Cre16.g662951	Cre16.g662951	-	chromosome_16:2777919-2796660	-	-	0.537614	0.385554	0.689674	OK
Cre16.g663000	-	-	Cre16.g663000	Cre16.g663000	-	chromosome_16:2796941-2800209	-	-	0.356031	0.162232	0.54983	OK
Cre16.g663050	-	-	Cre16.g663050	Cre16.g663050	-	chromosome_16:2800263-2808419	-	-	0.25264	0.109725	0.395555	OK
Cre16.g663100	-	-	Cre16.g663100	Cre16.g663100	-	chromosome_16:2808571-2810719	-	-	2.77056	2.16597	3.37514	OK
Cre16.g663150	-	-	Cre16.g663150	Cre16.g663150	-	chromosome_16:2810723-2813239	-	-	3.58308	2.78188	4.38429	OK
Cre16.g663200	-	-	Cre16.g663200	FAP295	-	chromosome_16:2813689-2820222	-	-	38.4048	37.0321	39.7774	OK
g16012	-	-	g16012	g16012	-	chromosome_16:2820243-2825539	-	-	5.64418e-05	0	0.0285803	OK
Cre16.g663250	-	-	Cre16.g663250	Cre16.g663250	-	chromosome_16:2820243-2825589	-	-	0.0868857	0.015897	0.157874	OK
g16013	-	-	g16013	g16013	-	chromosome_16:2825823-2828139	-	-	0.665721	0.347445	0.983996	OK
Cre16.g663300	-	-	Cre16.g663300	Cre16.g663300	-	chromosome_16:2828649-2830978	-	-	7.22111	6.28496	8.15726	OK
