This file contains a set of tab-delimited tables describing the differences between an existing PGDB and a new annotation file.
This file was generated on 08-Jun-2018  09:39:34.

Changes to Gene Attributes
The following 6 genes have changes to the COMMON-NAME attribute:

* = already updated

 	Gene ID	Gene Accession	Old Value(s)	New Value(s)	
	GIO2-2371	Cre07.g347100	<none>	<none>	
	GIO2-1697	Cre07.g346800	Cre07.g346800.t1.2	<none>	
	GIO2-1171	Cre07.g346750	23S rRNA pseudouridine746 synthase	<none>	
	GIO2-1643	Cre07.g346650	N-glutamylanilide hydrolase	<none>	
	GIO2-365	Cre07.g346400	Cre07.g346400.t1.1	<none>	
	GIO2-3547	Cre07.g346050	<none>	<none>	
	GIO2-3547	Cre07.g346050	<none>	<none>	
	GIO2-3547	Cre07.g346050	<none>	<none>	
	GIO2-3547	Cre07.g346050	<none>	<none>	
	GIO2-1159	Cre07.g346000	adenylate cyclase	<none>	
	GIO2-975	Cre07.g345300	Cre07.g345300.t1.1	<none>	
	GIO2-975	Cre07.g345300	N-acetylglucosamine-1-phosphate uridyltransferase	<none>	
	GIO2-975	Cre07.g345300	UTP:glucose-1-phosphate uridylyltransferase	<none>	
	GIO2-1657	Cre07.g345200	exopolyphosphatase	<none>	
	GIO2-3936	Cre07.g344600	<none>	<none>	
	GIO2-2960	Cre07.g344550	D-3-phosphoglycerate dehydrogenase	<none>	
	GIO2-4470	Cre07.g344400	D-3-phosphoglycerate dehydrogenase	<none>	
	GIO2-455	Cre07.g343933	mannan endo-1,4-b-mannosidase	<none>	
	GIO2-2498	Cre07.g343700	<none>	<none>	
	GIO2-4948	Cre07.g343433	dihydrolipoyllysine-residue succinyltransferase	<none>	
	GIO2-2034	Cre07.g342920	<none>	<none>	
	GIO2-1060	Cre07.g342900	S-methyl-5-thioribose kinase	<none>	
	GIO2-1448	Cre07.g342750	Cre07.g342750.t1.1	<none>	
	GIO2-1448	Cre07.g342750	D-galacturonate reductase	<none>	
	GIO2-816	Cre07.g342550	phosphatidylethanolamine N-methyltransferase	<none>	
	GIO2-4350	Cre07.g342350	3',5'-cyclic-AMP phosphodiesterase	<none>	
	GIO2-3806	Cre07.g342150	<none>	<none>	
	GIO2-3806	Cre07.g342150	<none>	<none>	
	GIO2-4678	Cre07.g340900	<none>	<none>	
	GIO2-4678	Cre07.g340900	<none>	<none>	
	GIO2-4483	Cre07.g340850	unspecific monooxygenase	<none>	
	GIO2-4483	Cre07.g340850	<none>	<none>	
	GIO2-2872	Cre07.g339750	<none>	<none>	
	GIO2-5108	Cre07.g339700	Cre07.g339700.t1.2	<none>	
	GIO2-821	Cre07.g339104	maltose-transporting ATPase	<none>	
	GIO2-1347	Cre07.g338451	fructose-bisphosphatase	<none>	
	GIO2-1744	Cre07.g337750	Cre07.g337750.t1.1	<none>	
	GIO2-1744	Cre07.g337750	pyruvate:ferredoxin oxidoreductase	<none>	
	GIO2-3033	Cre07.g337650	<none>	<none>	
	GIO2-3033	Cre07.g337650	<none>	<none>	
	GIO2-3033	Cre07.g337650	<none>	<none>	
	GIO2-5172	Cre07.g337516	Cre07.g337516.t1.1	<none>	
	GIO2-4534	Cre07.g337000	<none>	<none>	
	GIO2-1029	Cre07.g336950	phosphorylase	<none>	
	GIO2-5077	Cre07.g336850	Cre07.g336850.t1.2	<none>	
	GIO2-1306	Cre07.g336600	Cre07.g336600.t1.1	<none>	
	GIO2-1306	Cre07.g336600	Cre07.g336600.t1.1	<none>	
	GIO2-1306	Cre07.g336600	Cre07.g336600.t1.1	<none>	
	GIO2-1306	Cre07.g336600	Cre07.g336600.t1.1	<none>	
	GIO2-1306	Cre07.g336600	Cre07.g336600.t1.1	<none>	
	GIO2-1306	Cre07.g336600	Cre07.g336600.t1.1	<none>	
	GIO2-1306	Cre07.g336600	Cre07.g336600.t1.1	<none>	
	GIO2-1306	Cre07.g336600	Cre07.g336600.t1.1	<none>	
	GIO2-1306	Cre07.g336600	Cre07.g336600.t1.1	<none>	
	GIO2-2615	Cre07.g336000	NADH pyrophosphatase	<none>	
	GIO2-2615	Cre07.g336000	Cre07.g336000.t1.1	<none>	
	GIO2-2615	Cre07.g336000	NAD+ diphosphatase	<none>	
	GIO2-2615	Cre07.g336000	Cre07.g336000.t1.1	<none>	
	GIO2-2615	Cre07.g336000	8-oxo-dGTP diphosphatase	<none>	
	GIO2-3859	Cre07.g335400	ATPase	<none>	
	GIO2-4068	Cre07.g335300	b-ketoacyl-acyl-carrier-protein synthase II	<none>	
	GIO2-904	Cre07.g334550	photosystem I	<none>	
	GIO2-1252	Cre07.g334350	homoserine kinase	<none>	
	GIO2-4966	Cre07.g334150	triacylglycerol lipase	<none>	
	GIO2-4966	Cre07.g334150	sterol esterase	<none>	
	GIO2-3225	Cre07.g333450	sterol 3b-glucosyltransferase	<none>	
	GIO2-3225	Cre07.g333450	sterol 3b-glucosyltransferase	<none>	
	GIO2-836	Cre07.g333252	a-glucan, water dikinase	<none>	
	GIO2-2210	Cre07.g332300	a-glucan, water dikinase	<none>	
	GIO2-2063	Cre07.g332100	<none>	<none>	
	GIO2-3608	Cre07.g331800	<none>	<none>	
	GIO2-2643	Cre07.g331550	<none>	<none>	
	GIO2-2643	Cre07.g331550	<none>	<none>	
	GIO2-5459	Cre07.g331475	Cre07.g331475	<none>	
	GIO2-5459	Cre07.g331475	Cre07.g331475	<none>	
	GIO2-5459	Cre07.g331475	Cre07.g331475	<none>	
	GIO2-5459	Cre07.g331475	Cre07.g331475	<none>	
	GIO2-5459	Cre07.g331475	Cre07.g331475	<none>	
	GIO2-5459	Cre07.g331475	Cre07.g331475	<none>	
	GIO2-5459	Cre07.g331475	Cre07.g331475	<none>	
	GIO2-5459	Cre07.g331475	Cre07.g331475	<none>	
	GIO2-5459	Cre07.g331475	Cre07.g331475	<none>	
	GIO2-5459	Cre07.g331475	Cre07.g331475	<none>	
	GIO2-5459	Cre07.g331475	Cre07.g331475	<none>	
	GIO2-5459	Cre07.g331475	Cre07.g331475	<none>	
	GIO2-5459	Cre07.g331475	Cre07.g331475	<none>	
	GIO2-5459	Cre07.g331475	Cre07.g331475	<none>	
	GIO2-517	Cre07.g331300	glucose-1-phosphate adenylyltransferase	<none>	
	GIO2-2567	Cre07.g331150	<none>	<none>	
	GIO2-369	Cre07.g330600	nucleoside triphosphate phosphatase	<none>	
	GIO2-369	Cre07.g330600	nucleoside triphosphate phosphatase	<none>	
	GIO2-369	Cre07.g330600	nucleoside diphosphate phosphohydrolase	<none>	
	GIO2-369	Cre07.g330600	ATP phosphohydrolase	<none>	
	GIO2-369	Cre07.g330600	ATPase	<none>	
	GIO2-369	Cre07.g330600	ADP phosphatase	<none>	
	GIO2-369	Cre07.g330600	UTP phosphohydrolase	<none>	
	GIO2-369	Cre07.g330600	UTP phosphatase	<none>	
	GIO2-369	Cre07.g330600	UDP phosphatase	<none>	
	GIO2-5268	Cre07.g330100	Dolichyl-diphosphooligosaccharide--protein glycotransferase	<none>	
	GIO2-548	Cre07.g328500	arylsulfatase	<none>	
	GIO2-328	Cre07.g328200	photosystem II	<none>	
	GIO2-1845	Cre07.g327800	sulfate-transporting ATPase	<none>	
	GIO2-1782	Cre07.g327400	<none>	<none>	
	GIO2-1782	Cre07.g327400	<none>	<none>	
	GIO2-591	Cre07.g327079	Cre07.g327079.t1.2	<none>	
	GIO2-1429	Cre07.g325761	xenobiotic-transporting ATPase	<none>	
	GIO2-1506	Cre07.g325748	5-oxoprolinase (ATP-hydrolysing)	<none>	
	GIO2-1381	Cre07.g325743	thioredoxin-disulfide reductase	<none>	
	GIO2-5087	Cre07.g325734	nucleoside-diphosphate kinase	<none>	
	GIO2-271	Cre07.g325730	dextransucrase	<none>	
	GIO2-1358	Cre07.g325725	glucose 1-dehydrogenase	<none>	
	GIO2-579	Cre07.g325723	adenylate kinase	<none>	
	GIO2-614	Cre07.g325720	guanylate cyclase	<none>	
	GIO2-5338	Cre07.g325717	Dolichyl-diphosphooligosaccharide--protein glycotransferase	<none>	
	GIO2-4448	Cre07.g325700	nucleoplasmin ATPase	<none>	
	GIO2-934	Cre07.g325600	glutathione dehydrogenase (ascorbate)	<none>	
	GIO2-3875	Cre07.g325550	<none>	<none>	
	GIO2-68	Cre07.g325500	<none>	<none>	
	GIO2-3919	Cre07.g325400	<none>	<none>	
	GIO2-3919	Cre07.g325400	<none>	<none>	
	GIO2-1706	Cre07.g325150	diacylglycerol lipase	<none>	
	GIO2-1240	Cre07.g325050	xylogalacturonan b-1,3-xylosyltransferase	<none>	
	GIO2-1399	Cre07.g325000	(+)-abscisic acid 8'-hydroxylase	<none>	
	GIO2-3512	Cre07.g324800	phenylacetaldehyde reductase	<none>	
	GIO2-2631	Cre07.g324550	D-lactate dehydrogenase	<none>	
	CHLREDRAFT_77062	Cre07.g324200	<none>	<none>	
	CHLREDRAFT_77062	Cre07.g324200	<none>	<none>	
	CHLREDRAFT_77062	Cre07.g324200	<none>	<none>	
	GIO2-1195	Cre07.g323950	procollagen-proline dioxygenase	<none>	
	GIO2-1510	Cre07.g323750	holo-[acyl-carrier-protein] synthase	<none>	
	GIO2-380	Cre07.g323150	acyl-CoA hydrolase	<none>	
	GIO2-3369	Cre07.g322950	<none>	<none>	
	GIO2-5044	Cre07.g322900	triacylglycerol lipase	<none>	
	GIO2-4038	Cre07.g322884	glucuronosyltransferase	<none>	
	GIO2-4203	Cre07.g322250	<none>	<none>	
	GIO2-3916	Cre07.g322000	<none>	<none>	
	GIO2-2334	Cre07.g321700	alcohol dehydrogenase	<none>	
	GIO2-2334	Cre07.g321700	alcohol dehydrogenase	<none>	
	GIO2-4955	Cre07.g321350	alkaline phosphatase	<none>	
	GIO2-1181	Cre07.g321150	guanylate cyclase	<none>	
	GIO2-4313	Cre07.g321100	<none>	<none>	
	GIO2-942	Cre07.g321000	guanylate cyclase	<none>	
	GIO2-4292	Cre07.g320850	b-glucosidase	<none>	
	GIO2-1084	Cre07.g320750	guanylate cyclase	<none>	
	GIO2-265	Cre07.g320700	guanylate cyclase	<none>	
	GIO2-3589	Cre07.g320550	Cre07.g320550.t1.2	<none>	
	GIO2-1962	Cre07.g319600	Cre07.g319600.t1.2	<none>	
	GIO2-1775	Cre07.g319500	glutathione g-glutamylcysteinyltransferase<p	<none>	
	GIO2-4357	Cre07.g319400	<none>	<none>	
	GIO2-5058	Cre07.g319340	a-glucan, water dikinase	<none>	
	GIO2-1076	Cre07.g319320	D-cysteine desulfhydrase	<none>	
	GIO2-4638	Cre07.g319300	a-glucan, water dikinase	<none>	
	GIO2-459	Cre07.g319100	prostaglandin-E synthase	<none>	
	GIO2-4091	Cre07.g318750	<none>	<none>	
	GIO2-1471	Cre07.g318651	Cre07.g318651.t1.1	<none>	
	GIO2-2652	Cre07.g318500	Cre07.g318500.t1.1	<none>	
	GIO2-2652	Cre07.g318500	very-long-chain 3-ketoacyl-CoA synthase	<none>	
	GIO2-2652	Cre07.g318500	fatty acid elongation	<none>	
	GIO2-722	Cre07.g317650	sterol 3b-glucosyltransferase	<none>	
	GIO2-722	Cre07.g317650	sterol 3b-glucosyltransferase	<none>	
	GIO2-1780	Cre07.g317250	chitinase	<none>	
	GIO2-1780	Cre07.g317250	chitinase	<none>	
	GIO2-1069	Cre07.g316992	Mg2+-ATPase	<none>	
	GIO2-1457	Cre07.g316526	triacylglycerol lipase	<none>	
	GIO2-1602	Cre07.g316500	procollagen-lysine 5-dioxygenase	<none>	
	GIO2-521	Cre07.g315750	D-arabinitol dehydrogenase (NADP+)	<none>	
	GIO2-521	Cre07.g315750	D-arabinitol dehydrogenase (NADP+)	<none>	
	GIO2-1790	Cre07.g315650	demethylrebeccamycin-D-glucose O-methyltransferase	<none>	
	GIO2-1746	Cre07.g315400	nitric-oxide synthase	<none>	
	GIO2-1746	Cre07.g315400	Cre07.g315400.t1.1	<none>	
	GIO2-1746	Cre07.g315400	Cre07.g315400.t1.1	<none>	
	GIO2-806	Cre07.g315100	pyrimidodiazepine synthase<p	<none>	
	GIO2-1758	Cre07.g315050	g-glutamyl hydrolase	<none>	
	GIO2-4924	Cre07.g314866	mannan endo-1,4-b-mannosidase	<none>	
	GIO2-5086	Cre07.g314650	ATP diphosphatase	<none>	
	GIO2-1763	Cre07.g314600	ribose-5-phosphate isomerase	<none>	
	GIO2-4471	Cre07.g314150	<none>	<none>	
	GIO2-4471	Cre07.g314150	<none>	<none>	
	GIO2-4471	Cre07.g314150	<none>	<none>	
	GIO2-4471	Cre07.g314150	<none>	<none>	
	GIO2-4471	Cre07.g314150	<none>	<none>	
	GIO2-400	Cre07.g313650	adenylate cyclase	<none>	
	GIO2-691	Cre07.g313350	acyl-lysine deacylase	<none>	
	GIO2-261	Cre07.g313250	sulfate-transporting ATPase	<none>	
	GIO2-2037	Cre07.g312400	diacylglycerol kinase	<none>	
	GIO2-576	Cre07.g312300	heme oxygenase	<none>	
	GIO2-480	Cre07.g312050	L-pipecolate oxidase	<none>	
	GIO2-480	Cre07.g312050	sarcosine oxidase	<none>	
	GIO2-796	Cre06.g311950	xylogalacturonan b-1,3-xylosyltransferase	<none>	
	GIO2-802	Cre06.g311850	2-deoxyglucose-6-phosphatase	<none>	
	GIO2-2966	Cre06.g311600	<none>	<none>	
	GIO2-3679	Cre06.g311050	3-methyl-2-oxobutanoate dehydrogenase (2-methylpropanoyl-transferring)<p	<none>	
	GIO2-864	Cre06.g310950	Cre06.g310950.t1.2	<none>	
	GIO2-4952	Cre06.g310850	polar-amino-acid-transporting ATPase	<none>	
	GIO2-1065	Cre06.g310200	hydrogen dehydrogenase	<none>	
	GIO2-373	Cre06.g309826	fatty-acyl-CoA synthase	<none>	
	GIO2-373	Cre06.g309826	b-ketoacyl-acyl-carrier-protein synthase I	<none>	
	GIO2-373	Cre06.g309826	fatty-acyl-CoA synthase	<none>	
	GIO2-1411	Cre06.g308700	long-chain-alcohol O-fatty-acyltransferase	<none>	
	GIO2-2445	Cre06.g308500	<none>	<none>	
	GIO2-2445	Cre06.g308500	<none>	<none>	
	GIO2-2445	Cre06.g308500	<none>	<none>	
	GIO2-3818	Cre06.g308400	phosphatidylinositol-3,4,5-trisphosphate 3-phosphatase	<none>	
	GIO2-4910	Cre06.g308100	enoyl-CoA hydratase 2	<none>	
	GIO2-1095	Cre06.g307700	2'-5' oligoadenylate synthase	<none>	
	GIO2-477	Cre06.g307150	b-amylase	<none>	
	GIO2-477	Cre06.g307150	b-amylase	<none>	
	GIO2-1614	Cre06.g307100	cadmium-transporting ATPase	<none>	
	GIO2-5117	Cre06.g306601	thymidylate synthase (FAD)	<none>	
	GIO2-5117	Cre06.g306601	anthranilate synthase	<none>	
	GIO2-5081	Cre06.g306501	poly(3-hydroxybutyrate) depolymerase	<none>	
	GIO2-1551	Cre06.g306450	poly(3-hydroxybutyrate) depolymerase	<none>	
	GIO2-1250	Cre06.g306400	1-aminocyclopropane-1-carboxylate synthase	<none>	
	GIO2-4174	Cre06.g306300	<none>	<none>	
	GIO2-4148	Cre06.g305650	<none>	<none>	
	GIO2-606	Cre06.g305600	(R)-sulfopropanediol 2-dehydrogenase	<none>	
	GIO2-381	Cre06.g305500	peroxyureidoacrylate/ureidoacrylate amidohydrolase	<none>	
	GIO2-381	Cre06.g305500	peroxyureidoacrylate/ureidoacrylate amidohydrolase	<none>	
	GIO2-381	Cre06.g305500	Cre06.g305500.t1.2	<none>	
	GIO2-381	Cre06.g305500	peroxyureidoacrylate/ureidoacrylate amidohydrolase	<none>	
	GIO2-381	Cre06.g305500	Cre06.g305500.t1.2	<none>	
	GIO2-2860	Cre06.g304650	1-phosphatidylinositol 4-kinase	<none>	
	GIO2-998	Cre06.g303050	nitrate reductase (NADH)	<none>	
	GIO2-5352	Cre06.g302900	Cre06.g302900.t1.1	<none>	
	GIO2-4396	Cre06.g302050	<none>	<none>	
	GIO2-1433	Cre06.g301650	methionine g-lyase	<none>	
	GIO2-1433	Cre06.g301650	Cre06.g301650.t1.2	<none>	
	GIO2-1499	Cre06.g301600	Cre06.g301600.t1.1	<none>	
	GIO2-1499	Cre06.g301600	Cre06.g301600.t1.1	<none>	
	GIO2-1499	Cre06.g301600	Cre06.g301600.t1.1	<none>	
	GIO2-1499	Cre06.g301600	Cre06.g301600.t1.1	<none>	
	GIO2-1499	Cre06.g301600	Cre06.g301600.t1.1	<none>	
	GIO2-1499	Cre06.g301600	Cre06.g301600.t1.1	<none>	
	GIO2-1499	Cre06.g301600	Cre06.g301600.t1.1	<none>	
	GIO2-1499	Cre06.g301600	Cre06.g301600.t1.1	<none>	
	GIO2-1499	Cre06.g301600	Cre06.g301600.t1.1	<none>	
	GIO2-5179	Cre06.g300500	adenylate cyclase	<none>	
	GIO2-499	Cre06.g300250	succinate-semialdehyde dehydrogenase (NAD+)	<none>	
	GIO2-5047	Cre06.g300100	N-acetylglucosaminylphosphatidylinositol deacetylase<p	<none>	
	GIO2-1407	Cre06.g299800	long-chain-fatty-acid-[acyl-carrier-protein] ligase	<none>	
	GIO2-1407	Cre06.g299800	long-chain-fatty-acid-[acyl-carrier-protein] ligase	<none>	
	GIO2-813	Cre06.g299300	purine-nucleoside phosphorylase	<none>	
	GIO2-813	Cre06.g299300	purine-nucleoside phosphorylase	<none>	
	GIO2-3980	Cre06.g299050	<none>	<none>	
	GIO2-1598	Cre06.g298550	flavin-containing monooxygenase	<none>	
	GIO2-428	Cre06.g297904	adenylylsulfatase	<none>	
	GIO2-4967	Cre06.g297850	dynein ATPase	<none>	
	GIO2-4929	Cre06.g297400	2-alkenal reductase	<none>	
	GIO2-5266	Cre06.g297082	adenylate cyclase	<none>	
	GIO2-4486	Cre06.g296600	<none>	<none>	
	GIO2-3552	Cre06.g296550	flavin-containing monooxygenase	<none>	
	GIO2-3490	Cre06.g296400	Cre06.g296400.t1.2	<none>	
	GIO2-2193	Cre06.g296100	bis(5'-adenosyl)-triphosphatase	<none>	
	GIO2-980	Cre06.g296050	flavin-containing monooxygenase	<none>	
	GIO2-941	Cre06.g296000	O-phosphoseryl-tRNASec kinase	<none>	
	GIO2-583	Cre06.g295550	oxalate decarboxylase	<none>	
	GIO2-4903	Cre06.g295450	glycerate dehydrogenase	<none>	
	GIO2-1045	Cre06.g295250	phosphatidate phosphatase	<none>	
	GIO2-361	Cre06.g294950	enoyl-[acyl-carrier-protein] reductase	<none>	
	GIO2-361	Cre06.g294950	enoyl-[acyl-carrier-protein] reductase (NADH)	<none>	
	GIO2-361	Cre06.g294950	enoyl-[acyl-carrier-protein] reductase (NADH)	<none>	
	GIO2-361	Cre06.g294950	enoyl-[acyl-carrier-protein] reductase (NADH)	<none>	
	GIO2-361	Cre06.g294950	enoyl-[acyl-carrier-protein] reductase (NADH)	<none>	
	GIO2-361	Cre06.g294950	enoyl-[acyl-carrier-protein] reductase (NADH)	<none>	
	GIO2-361	Cre06.g294950	enoyl-[acyl-carrier-protein] reductase (NADH)	<none>	
	GIO2-361	Cre06.g294950	enoyl-[acyl-carrier-protein] reductase (NADH)	<none>	
	GIO2-361	Cre06.g294950	enoyl-[acyl-carrier-protein] reductase (NADH)	<none>	
	GIO2-361	Cre06.g294950	enoyl-[acyl-carrier-protein] reductase (NADH)	<none>	
	GIO2-2338	Cre06.g294750	<none>	<none>	
	GIO2-2338	Cre06.g294750	<none>	<none>	
	GIO2-2338	Cre06.g294750	<none>	<none>	
	GIO2-2338	Cre06.g294750	<none>	<none>	
	GIO2-2338	Cre06.g294750	<none>	<none>	
	GIO2-2338	Cre06.g294750	<none>	<none>	
	GIO2-2816	Cre06.g294650	<none>	<none>	
	GIO2-5175	Cre06.g294450	pyridoxine 4-dehydrogenase	<none>	
	GIO2-921	Cre06.g294000	carboxymethylenebutenolidase	<none>	
	GIO2-921	Cre06.g294000	carboxymethylenebutenolidase	<none>	
	GIO2-921	Cre06.g294000	Cre06.g294000.t1.1	<none>	
	GIO2-2547	Cre06.g293950	<none>	<none>	
	GIO2-2155	Cre06.g293850	<none>	<none>	
	GIO2-2155	Cre06.g293850	<none>	<none>	
	GIO2-2155	Cre06.g293850	<none>	<none>	
	GIO2-2155	Cre06.g293850	<none>	<none>	
	GIO2-5012	Cre06.g293800	arylsulfatase	<none>	
	GIO2-4705	Cre06.g293051	Cre06.g293051.t1.1	<none>	
	GIO2-5003	Cre06.g292100	polyamine-transporting ATPase	<none>	
	GIO2-3032	Cre06.g291800	4-hydroxybenzoate polyprenyltransferase	<none>	
	GIO2-3005	Cre06.g291600	ethanolamine kinase	<none>	
	GIO2-3005	Cre06.g291600	choline kinase	<none>	
	GIO2-5189	Cre06.g291400	galactokinase	<none>	
	GIO2-862	Cre06.g290800	noranthrone synthase	<none>	
	GIO2-4247	Cre06.g290200	<none>	<none>	
	GIO2-3690	Cre06.g290000	<none>	<none>	
	GIO2-1275	Cre06.g289850	1,4-a-glucan branching enzyme	<none>	
	GIO2-979	Cre06.g289800	1-alkylglycerophosphocholine O-acetyltransferase	<none>	
	GIO2-979	Cre06.g289800	1-acylglycerophosphocholine O-acyltransferase	<none>	
	GIO2-979	Cre06.g289800	1-acylglycerol-3-phosphate O-acyltransferase	<none>	
	GIO2-2312	Cre06.g289400	<none>	<none>	
	GIO2-1906	Cre06.g288700	glycolate dehydrogenase	<none>	
	GIO2-2444	Cre06.g288650	Cre06.g288650.t1.2	<none>	
	GIO2-2444	Cre06.g288650	Cre06.g288650.t1.2	<none>	
	GIO2-2444	Cre06.g288650	Cre06.g288650.t1.2	<none>	
	GIO2-2444	Cre06.g288650	Cre06.g288650.t1.2	<none>	
	GIO2-2444	Cre06.g288650	Cre06.g288650.t1.2	<none>	
	GIO2-2444	Cre06.g288650	Cre06.g288650.t1.2	<none>	
	GIO2-2444	Cre06.g288650	Cre06.g288650.t1.2	<none>	
	GIO2-2444	Cre06.g288650	Cre06.g288650.t1.2	<none>	
	GIO2-2444	Cre06.g288650	Cre06.g288650.t1.2	<none>	
	GIO2-2444	Cre06.g288650	Cre06.g288650.t1.2	<none>	
	GIO2-693	Cre06.g288150	FAD-dependent urate hydroxylase	<none>	
	GIO2-340	Cre06.g287750	dihydroorotate dehydrogenase (NAD+)	<none>	
	GIO2-690	Cre06.g287000	plant seed peroxygenase	<none>	
	GIO2-1852	Cre06.g286850	5-amino-6-(5-phosphoribosylamino)uracil reductase	<none>	
	GIO2-303	Cre06.g286350	phosphatidylethanolamine N-methyltransferase	<none>	
	GIO2-1103	Cre06.g286300	phosphatidylethanolamine N-methyltransferase	<none>	
	GIO2-5122	Cre06.g285250	photosystem II	<none>	
	GIO2-2278	Cre06.g285200	FAD diphosphatase	<none>	
	GIO2-2278	Cre06.g285200	<none>	<none>	
	GIO2-3685	Cre06.g285150	<none>	<none>	
	GIO2-3685	Cre06.g285150	<none>	<none>	
	GIO2-731	Cre06.g284800	dihydrouridine synthase	<none>	
	GIO2-4399	Cre06.g284700	alanine transaminase	<none>	
	GIO2-1068	Cre06.g284600	alkane 1-monooxygenase	<none>	
	GIO2-5127	Cre06.g284250	photosystem II	<none>	
	GIO2-645	Cre06.g284200	photosystem II	<none>	
	GIO2-1402	Cre06.g283950	photosystem II	<none>	
	GIO2-3874	Cre06.g283750	Cre06.g283750.t1.2	<none>	
	GIO2-2831	Cre06.g283400	<none>	<none>	
	GIO2-1074	Cre06.g283034	carboxylesterase	<none>	
	GIO2-4025	Cre06.g282800	<none>	<none>	
	GIO2-1142	Cre06.g282651	monodehydroascorbate reductase (NADH)	<none>	
	GIO2-1367	Cre06.g282450	procollagen-proline dioxygenase	<none>	
	GIO2-5458	Cre06.g282250	Cre06.g282250	<none>	
	GIO2-5458	Cre06.g282250	Cre06.g282250	<none>	
	GIO2-5458	Cre06.g282250	Cre06.g282250	<none>	
	GIO2-5458	Cre06.g282250	Cre06.g282250	<none>	
	GIO2-5458	Cre06.g282250	Cre06.g282250	<none>	
	GIO2-5458	Cre06.g282250	Cre06.g282250	<none>	
	GIO2-5458	Cre06.g282250	Cre06.g282250	<none>	
	GIO2-5458	Cre06.g282250	Cre06.g282250	<none>	
	GIO2-5458	Cre06.g282250	Cre06.g282250	<none>	
	GIO2-5458	Cre06.g282250	Cre06.g282250	<none>	
	GIO2-5458	Cre06.g282250	Cre06.g282250	<none>	
	GIO2-5458	Cre06.g282250	Cre06.g282250	<none>	
	GIO2-5458	Cre06.g282250	Cre06.g282250	<none>	
	GIO2-5458	Cre06.g282250	Cre06.g282250	<none>	
	CHLREDRAFT_130596	Cre06.g282150	<none>	<none>	
	CHLREDRAFT_130596	Cre06.g282150	<none>	<none>	
	GIO2-409	Cre06.g282000	starch synthase	<none>	
	GIO2-2000	Cre06.g281250	<none>	<none>	
	GIO2-2241	Cre06.g280950	pyruvate kinase	<none>	
	GIO2-5069	Cre06.g280150	photosystem II	<none>	
	GIO2-1621	Cre06.g279350	acyl-lysine deacylase	<none>	
	GIO2-4087	Cre06.g278350	arogenate dehydrogenase (NADP+)	<none>	
	GIO2-5092	Cre06.g278263	alcohol O-acetyltransferase	<none>	
	GIO2-355	Cre06.g278261	trans-2,3-dihydro-3-hydroxyanthranilate isomerase	<none>	
	GIO2-3966	Cre06.g278252	galactose oxidase	<none>	
	GIO2-1111	Cre06.g278249	LL-diaminopimelate aminotransferase	<none>	
	GIO2-599	Cre06.g278245	pheophorbide a oxygenase	<none>	
	GIO2-5193	Cre06.g278244	adenine phosphoribosyltransferase	<none>	
	GIO2-3663	Cre06.g278243	(R)-6-hydroxynicotine oxidase	<none>	
	GIO2-1527	Cre06.g278236	demethylmenaquinone methyltransferase	<none>	
	GIO2-1527	Cre06.g278236	demethylmenaquinone methyltransferase	<none>	
	GIO2-4107	Cre06.g278227	dihydrolipoyllysine-residue acetyltransferase	<none>	
	GIO2-5457	Cre06.g278225	Cre06.g278225	<none>	
	GIO2-5457	Cre06.g278225	Cre06.g278225	<none>	
	GIO2-5457	Cre06.g278225	Cre06.g278225	<none>	
	GIO2-5457	Cre06.g278225	Cre06.g278225	<none>	
	GIO2-5457	Cre06.g278225	Cre06.g278225	<none>	
	GIO2-5457	Cre06.g278225	Cre06.g278225	<none>	
	GIO2-5457	Cre06.g278225	Cre06.g278225	<none>	
	GIO2-5457	Cre06.g278225	Cre06.g278225	<none>	
	GIO2-5457	Cre06.g278225	Cre06.g278225	<none>	
	GIO2-5457	Cre06.g278225	Cre06.g278225	<none>	
	GIO2-5457	Cre06.g278225	Cre06.g278225	<none>	
	GIO2-5457	Cre06.g278225	Cre06.g278225	<none>	
	GIO2-5457	Cre06.g278225	Cre06.g278225	<none>	
	GIO2-5457	Cre06.g278225	Cre06.g278225	<none>	
	GIO2-1760	Cre06.g278221	trehalose-6-phosphate phosphatase	<none>	
	GIO2-1760	Cre06.g278221	a,a-trehalose-phosphate synthase (UDP-forming)	<none>	
	GIO2-4075	Cre06.g278220	xylogalacturonan b-1,3-xylosyltransferase	<none>	
	GIO2-1663	Cre06.g278215	3-hydroxyisobutyryl-CoA hydrolase	<none>	
	GIO2-384	Cre06.g278210	phosphoglucomutase (glucose-cofactor)	<none>	
	GIO2-1342	Cre06.g278202	myo-inositol-monophosphate monophosphatase	<none>	
	GIO2-1342	Cre06.g278202	Cre06.g278202.t1.1	<none>	
	GIO2-278	Cre06.g278199	Cre06.g278199.t1.1	<none>	
	GIO2-1193	Cre06.g278188	NADH:ubiquinone reductase (H+-translocating)	<none>	
	GIO2-275	Cre06.g278185	UDP-glucose 6-dehydrogenase	<none>	
	GIO2-1736	Cre06.g278183	peroxiredoxin	<none>	
	GIO2-5019	Cre06.g278163	acetylornithine transaminase	<none>	
	GIO2-1486	Cre06.g278151	ATP diphosphatase	<none>	
	GIO2-1442	Cre06.g278148	hydroxypyruvate reductase (NADP+)	<none>	
	GIO2-1442	Cre06.g278148	glyoxylate reductase (NADP+)	<none>	
